"date","matchup","ID","name.x","label","slug.y","name.y","field_type","state","longitude","attendance","broadcast","daytime","duration","temperature","temperature_unit","weather_conditions","wind_direction","wind_speed","wind_speed_unit","at_bats","balks","batting_average","caught_stealing","complete_games","double_plays","doubles","earned_run_average","earned_runs_against","errors_made","games_lost","games_played","games_won","grounded_into_double_plays","hit_batters","hit_by_pitch","hits","home_runs","intentional_walks","intentional_walks_against","left_on_base","on_base_percentage","on_base_plus_slugging","outs_pitched","passed_balls","pickoffs","rlisp_two_out","runs","runs_batted_in","runs_inning_1","runs_inning_2","runs_inning_3","runs_inning_4","runs_inning_5","runs_inning_6","runs_inning_7","runs_inning_8","runs_inning_9","runs_inning_10","runs_inning_11","runs_inning_12","runs_inning_13","runs_inning_14","runs_inning_15","runs_inning_16","runs_inning_17","runs_inning_18","runs_inning_19","runs_inning_20","runs_inning_21","runs_inning_22","runs_inning_23","runs_inning_24","runs_inning_extra","sacrifice_flys","sacrifice_hits","saves","shutouts","slugging_percentage","stolen_bases","strikeouts","team_left_on_base","total_bases","triple_plays","triples","two_out_left_on_base","walks","whip","wild_pitches"
2016-04-23,"MIN-WAS","MIN-WAS-2016-04-23","Twins vs Nationals April 23, 2016 at  1:05pm","Twins vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,35974,"MASN",TRUE,9540,63,"f","cloudy","Out to Left",7,"mph",30,NA,0.233,0,0,0,2,0,0,0,0,0,1,0,0,0,7,0,0,0,13,0.281,0.581,27,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,0,4,6,9,0,0,3,2,0.667,0
2016-04-17,"WAS-PHI","WAS-PHI-2016-04-17","Nationals vs Phillies April 17, 2016 at  1:35pm","Nationals vs Phillies","mlb-was","Citizens Bank Park","grass","PA",-75.1678599,37378,"CSN",TRUE,12240,63,"f","sunny","Out to Center",4,"mph",35,0,0.229,0,0,1,2,2.793,3,0,1,0,0,2,0,0,8,1,0,0,18,0.325,0.696,29,0,0,5,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,10,8,13,0,0,5,5,0.931,0
2016-08-31,"WAS-PHI","WAS-PHI-2016-08-31","Nationals vs Phillies August 31, 2016 at  7:05pm","Nationals vs Phillies","mlb-was","Citizens Bank Park","grass","PA",-75.1678599,16503,"CSN-P",FALSE,10200,NA,NA,NA,NA,NA,NA,33,0,0.182,0,0,1,1,1,1,0,0,0,1,1,0,0,6,1,0,0,8,0.206,0.509,27,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.303,0,0,5,10,0,0,2,1,0.444,1
2016-07-09,"WAS-NYM","WAS-NYM-2016-07-09","Nationals vs Mets July  9, 2016 at  7:15pm","Nationals vs Mets","mlb-was","Citi Field","grass","NY",-73.8501765,36953,"FOX",FALSE,11580,NA,NA,NA,NA,NA,NA,33,0,0.212,0,0,0,2,0,0,1,0,0,1,0,1,0,7,1,1,0,12,0.325,0.749,27,0,0,0,6,6,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.424,2,0,7,14,0,1,4,5,0.778,0
2016-03-21,"HOU-WAS","HOU-WAS-2016-03-21","Astros vs Nationals March 21, 2016 at  1:05pm","Astros vs Nationals","mlb-was","Space Coast Stadium","grass","FL",NA,NA,"",TRUE,NA,56,"f","sunny","Right to Left",15,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,NA,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-13,"NYM-WAS","NYM-WAS-2016-09-13","Mets vs Nationals September 13, 2016 at  7:05pm","Mets vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,25796,"MASN",FALSE,12120,NA,NA,NA,NA,NA,NA,38,0,0.211,0,0,1,3,3.6,4,0,1,0,0,0,0,0,8,0,0,0,15,0.231,0.52,30,0,0,0,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,1,0,6,11,0,0,3,1,1.5,0
2016-04-04,"WAS-ATL","WAS-ATL-2016-04-04","Nationals vs Braves April  4, 2016 at  4:10pm","Nationals vs Braves","mlb-was","Turner Field","grass","GA",-84.354916,48282,"FSSE",TRUE,12180,75,"f","sunny","Left to Right",11,"mph",37,0,0.216,1,0,2,1,2.7,3,0,0,0,1,1,1,0,8,2,0,0,17,0.302,0.707,30,0,0,6,4,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.405,1,11,9,15,0,0,6,5,0.9,0
2016-08-19,"WAS-ATL","WAS-ATL-2016-08-19","Nationals vs Braves August 19, 2016 at  7:35pm","Nationals vs Braves","mlb-was","Turner Field","grass","GA",-84.354916,30292,"FSSO",FALSE,12960,NA,NA,NA,NA,NA,NA,37,0,0.324,0,0,3,2,4,4,2,0,0,1,0,0,0,12,0,0,1,17,0.405,0.783,27,0,0,0,7,5,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.378,1,0,10,14,0,0,6,5,1.222,0
2016-05-29,"STL-WAS","STL-WAS-2016-05-29","Cardinals vs Nationals May 29, 2016 at  1:35pm","Cardinals vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,38898,"WUSA 9",TRUE,11520,84,"f","cloudy","Out to Left",6,"mph",35,0,0.343,0,0,0,2,2,2,0,0,0,1,1,0,0,12,3,0,0,13,0.395,1.052,27,0,0,2,10,10,0,0,0,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657,0,8,4,23,0,0,2,3,1.333,0
2016-03-17,"ATL-WAS","ATL-WAS-2016-03-17","Braves vs Nationals March 17, 2016 at  1:05pm","Braves vs Nationals","mlb-was","Space Coast Stadium","grass","FL",NA,NA,"",TRUE,NA,79,"f","cloudy","Out to Center",2,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,2,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-22,"WAS-MIA","WAS-MIA-2016-05-22","Nationals vs Marlins May 22, 2016 at  1:10pm","Nationals vs Marlins","mlb-was","Marlins Park","grass","FL",-80.2214982,24308,"FS-F",TRUE,10560,NA,NA,"indoors","None",NA,NA,32,0,0.313,1,0,1,2,2,2,0,0,0,1,1,0,0,10,0,3,0,17,0.452,0.89,27,1,0,5,8,8,1,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.438,2,3,8,14,0,1,5,6,0.667,0
2016-05-07,"WAS-CHC","WAS-CHC-2016-05-07","Nationals vs Cubs May  7, 2016 at  3:05pm","Nationals vs Cubs","mlb-was","Wrigley Field","grass","IL",-87.6297982,40471,"Fox Sports 1",TRUE,12720,51,"f","sunny","In from Left",23,"mph",29,0,0.207,0,0,0,2,9,8,0,1,0,0,0,1,0,6,0,1,2,11,0.333,0.678,24,0,0,3,5,5,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.345,1,8,6,10,0,1,3,5,2.25,0
2016-08-20,"WAS-ATL","WAS-ATL-2016-08-20","Nationals vs Braves August 20, 2016 at  7:10pm","Nationals vs Braves","mlb-was","Turner Field","grass","GA",-84.354916,42421,"FSSO",FALSE,12360,NA,NA,NA,NA,NA,NA,41,0,0.415,0,0,0,1,7,7,1,0,0,1,2,0,0,17,3,0,0,16,0.444,1.103,27,1,0,0,11,11,0,1,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.659,1,0,7,27,0,0,1,3,1.889,1
2016-04-16,"WAS-PHI","WAS-PHI-2016-04-16","Nationals vs Phillies April 16, 2016 at  7:05pm","Nationals vs Phillies","mlb-was","Citizens Bank Park","grass","PA",-75.1678599,30320,"CSN",FALSE,9420,67,"f","cloudy","Right to Left",5,"mph",33,0,0.242,0,0,0,2,1,1,0,0,0,1,0,0,0,8,2,1,0,3,0.297,0.842,27,0,0,2,8,8,3,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.545,0,10,2,18,0,1,2,2,0.889,1
2016-07-15,"PIT-WAS","PIT-WAS-2016-07-15","Pirates vs Nationals July 15, 2016 at  7:05pm","Pirates vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,36982,"MASN",FALSE,9780,NA,NA,NA,NA,NA,NA,29,0,0.241,0,0,1,0,1,1,0,0,0,1,2,0,0,7,1,0,0,15,0.353,0.698,27,0,0,0,5,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.345,1,0,6,10,0,0,2,5,0.667,0
2016-09-19,"WAS-MIA","WAS-MIA-2016-09-19","Nationals vs Marlins September 19, 2016 at  7:10pm","Nationals vs Marlins","mlb-was","Marlins Park","grass","FL",-80.2214982,17214,"FS-F",FALSE,10200,NA,NA,NA,NA,NA,NA,33,0,0.273,0,0,1,1,4.5,4,2,1,0,0,2,0,0,9,1,0,0,11,0.273,0.667,24,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.394,0,0,4,13,0,0,3,0,1.25,0
2016-03-23,"NYY-WAS","NYY-WAS-2016-03-23","Yankees vs Nationals March 23, 2016 at  5:05pm","Yankees vs Nationals","mlb-was","Space Coast Stadium","grass","FL",NA,7718,"MASN",TRUE,NA,82,"f","sunny","Left to Right",12,"mph",38,NA,0.368,0,0,1,4,0,0,0,0,0,1,1,0,0,14,2,0,0,13,0.4,1.032,27,0,0,3,13,9,1,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,0,7,NA,24,0,0,NA,2,1.111,0
2016-03-06,"WAS-STL","WAS-STL-2016-03-06","Nationals vs Cardinals March  6, 2016 at  1:05pm","Nationals vs Cardinals","mlb-was","Roger Dean Stadium","grass","FL",NA,6900,"MLBN",TRUE,NA,75,"f","sunny","Left to Right",15,"mph",33,NA,0.182,0,0,1,2,2,2,0,0,0,1,1,1,2,6,0,0,0,22,0.333,0.575,27,0,0,5,5,5,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.242,1,7,NA,8,0,0,NA,6,1,0
2016-04-30,"WAS-STL","WAS-STL-2016-04-30","Nationals vs Cardinals April 30, 2016 at  1:15pm","Nationals vs Cardinals","mlb-was","Busch Stadium","grass","MO",-90.1994042,42723,"FS-M",TRUE,10920,69,"f","cloudy","Right to Left",7,"mph",31,0,0.194,0,0,1,0,1,1,1,0,0,1,2,0,2,6,1,0,0,15,0.333,0.623,27,0,0,3,6,5,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0,7,6,9,0,0,3,5,1.111,0
2016-03-27,"ATL-WAS","ATL-WAS-2016-03-27","Braves vs Nationals March 27, 2016 at  1:05pm","Braves vs Nationals","mlb-was","Space Coast Stadium","grass","FL",NA,NA,"MASN",TRUE,NA,82,"f","cloudy","Right to Left",15,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,7,NA,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-26,"ARI-WAS","ARI-WAS-2016-09-26","Diamondbacks vs Nationals September 26, 2016 at  7:05pm","Diamondbacks vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,18707,"MASN",FALSE,12060,NA,NA,NA,NA,NA,NA,33,0,0.242,1,0,0,2,13,13,1,1,0,0,1,1,0,8,0,1,0,17,0.342,0.706,27,0,0,0,4,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364,0,0,7,12,0,1,4,4,1.667,0
2016-09-02,"WAS-NYM","WAS-NYM-2016-09-02","Nationals vs Mets September  2, 2016 at  7:10pm","Nationals vs Mets","mlb-was","Citi Field","grass","NY",-73.8501765,32040,"SNY",FALSE,11220,NA,NA,NA,NA,NA,NA,34,0,0.235,0,0,0,2,1,1,0,0,0,1,0,1,0,8,0,0,0,11,0.25,0.544,27,0,0,0,4,4,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.294,4,0,5,10,0,0,2,1,0.778,0
2016-03-13,"STL-WAS","STL-WAS-2016-03-13","Cardinals vs Nationals March 13, 2016 at  1:05pm","Cardinals vs Nationals","mlb-was","Space Coast Stadium","grass","FL",NA,7410,"MASN",TRUE,NA,81,"f","sunny","Right to Left",15,"mph",39,NA,0.308,0,0,0,1,4,4,2,0,0,0,1,3,0,12,0,0,0,21,0.341,0.674,27,0,0,5,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,2,11,NA,13,0,0,NA,2,0.889,0
2016-06-15,"CHC-WAS","CHC-WAS-2016-06-15","Cubs vs Nationals June 15, 2016 at  4:05pm","Cubs vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,42000,"MASN",TRUE,15420,80,"f","cloudy","Out to Right",8,"mph",42,0,0.214,0,0,4,1,3,4,0,0,0,1,1,1,1,9,1,0,0,18,0.298,0.608,36,0,0,3,5,4,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,2,10,7,13,0,0,3,4,1.167,1
2016-03-08,"WAS-HOU","WAS-HOU-2016-03-08","Nationals vs Astros March  8, 2016 at  1:05pm","Nationals vs Astros","mlb-was","Osceola County Stadium","grass","FL",NA,NA,"ROOT SPORTS SW",TRUE,NA,77,"f","cloudy","Right to Left",7,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,4,NA,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-11,"PHI-WAS","PHI-WAS-2016-06-11","Phillies vs Nationals June 11, 2016 at 12:05pm","Phillies vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,38044,"WUSA 9",TRUE,10560,84,"f","cloudy","Out to Left",5,"mph",34,0,0.382,0,0,2,4,0,0,0,0,0,1,1,1,1,13,0,0,0,15,0.421,0.921,27,0,0,4,8,8,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,6,7,17,0,0,4,2,1,2
2016-06-01,"WAS-PHI","WAS-PHI-2016-06-01","Nationals vs Phillies June  1, 2016 at  7:05pm","Nationals vs Phillies","mlb-was","Citizens Bank Park","grass","PA",-75.1678599,19052,"CSN",FALSE,9900,78,"f","cloudy","Out to Center",8,"mph",37,0,0.324,0,0,0,3,2,2,0,0,0,1,0,0,1,12,2,0,0,15,0.35,0.972,27,0,0,3,7,7,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.622,0,8,6,23,0,1,3,1,1,0
2016-09-03,"WAS-NYM","WAS-NYM-2016-09-03","Nationals vs Mets September  3, 2016 at  7:10pm","Nationals vs Mets","mlb-was","Citi Field","grass","NY",-73.8501765,36118,"SNY",FALSE,11580,NA,NA,NA,NA,NA,NA,33,0,0.212,1,0,1,1,3.375,3,0,1,0,0,0,1,0,7,0,0,1,20,0.27,0.512,24,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.242,0,0,9,8,0,0,4,3,1.25,0
2016-09-23,"WAS-PIT","WAS-PIT-2016-09-23","Nationals vs Pirates September 23, 2016 at  7:05pm","Nationals vs Pirates","mlb-was","PNC Park","grass","PA",-79.9485413,29513,"ROOTPIT",FALSE,16560,NA,NA,NA,NA,NA,NA,47,0,0.277,0,0,0,6,5.063,6,0,1,0,0,1,0,0,13,2,0,1,23,0.32,0.852,32,0,0,0,5,5,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532,0,0,12,25,0,0,9,3,1.781,0
2016-03-25,"WAS-MIA","WAS-MIA-2016-03-25","Nationals vs Marlins March 25, 2016 at  7:05pm","Nationals vs Marlins","mlb-was","Roger Dean Stadium","grass","FL",NA,NA,"",FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-02,"CIN-WAS","CIN-WAS-2016-07-02","Reds vs Nationals July  2, 2016 at  7:15pm","Reds vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,35195,"FOX",FALSE,12900,80,"f","cloudy","In from Left",8,"mph",33,0,0.091,0,0,0,0,7.2,8,2,1,0,0,0,2,0,3,1,0,1,13,0.231,0.473,30,0,0,3,4,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.242,3,6,6,8,0,1,3,6,1.7,2
2016-10-02,"MIA-WAS","MIA-WAS-2016-10-02","Marlins vs Nationals October  2, 2016 at  3:05pm","Marlins vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,28730,"MASN 2",TRUE,12960,NA,NA,NA,NA,NA,NA,30,0,0.333,0,0,1,2,7,7,0,0,0,1,1,0,1,10,1,0,2,18,0.475,0.975,27,0,0,0,10,10,0,3,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,2,0,7,15,0,0,3,8,1.889,1
2016-03-15,"WAS-HOU","WAS-HOU-2016-03-15","Nationals vs Astros March 15, 2016 at  1:05pm","Nationals vs Astros","mlb-was","Osceola County Stadium","grass","FL",NA,4197,"ROOT SPORTS SW",TRUE,NA,85,"f","cloudy","Out to Right",9,"mph",38,NA,0.316,0,0,3,5,4,4,0,0,0,1,0,1,0,12,0,0,0,21,0.35,0.797,27,0,0,5,6,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.447,0,11,NA,17,0,0,NA,2,1.778,0
2016-05-06,"WAS-CHC","WAS-CHC-2016-05-06","Nationals vs Cubs May  6, 2016 at  1:20pm","Nationals vs Cubs","mlb-was","Wrigley Field","grass","IL",-87.6297982,39206,"CSN",TRUE,9960,73,"f","cloudy","Out to Center",9,"mph",35,0,0.257,0,0,2,2,9,8,0,1,0,0,0,0,1,9,2,0,0,13,0.316,0.802,24,2,0,2,6,6,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,0,15,5,17,0,0,2,2,1.75,1
2016-08-26,"COL-WAS","COL-WAS-2016-08-26","Rockies vs Nationals August 26, 2016 at  7:05pm","Rockies vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,33433,"MASN 2",FALSE,11040,NA,NA,NA,NA,NA,NA,32,0,0.313,0,0,1,3,5,5,0,0,0,1,1,1,0,10,2,0,0,11,0.395,1.051,27,0,0,0,8,7,1,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.656,1,0,6,21,0,1,3,5,0.889,1
2016-05-14,"MIA-WAS","MIA-WAS-2016-05-14","Marlins vs Nationals May 14, 2016 at  1:05pm","Marlins vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,28634,"MASN 2",TRUE,12120,72,"f","cloudy","Out to Center",13,"mph",32,0,0.281,0,0,2,1,4,4,1,0,0,1,1,1,0,9,1,1,0,20,0.39,0.796,27,0,0,6,6,5,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.406,3,2,11,13,0,0,6,6,1.444,0
2016-06-24,"WAS-MIL","WAS-MIL-2016-06-24","Nationals vs Brewers June 24, 2016 at  7:10pm","Nationals vs Brewers","mlb-was","Miller Park","grass","WI",-87.97012,32668,"FSWI",FALSE,11160,79,"f","sunny","In from Center",11,"mph",36,0,0.25,0,0,0,3,5.625,5,0,1,0,0,0,0,3,9,0,0,0,21,0.341,0.674,24,0,0,6,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,16,11,12,0,0,6,2,1,0
2016-03-28,"MIA-WAS","MIA-WAS-2016-03-28","Marlins vs Nationals March 28, 2016 at  1:05pm","Marlins vs Nationals","mlb-was","Space Coast Stadium","grass","FL",NA,NA,"",TRUE,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-03,"WAS-CIN","WAS-CIN-2016-06-03","Nationals vs Reds June  3, 2016 at  7:10pm","Nationals vs Reds","mlb-was","Great American Ball Park","grass","OH",-84.5120196,27258,"FS-O",FALSE,10500,81,"f","cloudy","Out to Center",6,"mph",31,0,0.226,1,0,1,2,7.875,7,0,1,0,0,1,0,0,7,1,0,0,9,0.294,0.681,24,0,0,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387,0,9,5,12,0,0,1,3,1.5,0
2016-06-20,"WAS-LA","WAS-LA-2016-06-20","Nationals vs Dodgers June 20, 2016 at  7:10pm","Nationals vs Dodgers","mlb-was","Dodger Stadium","grass","CA",-118.251259,44712,"SportsNet LA",FALSE,10200,96,"f","sunny","Out to Right",8,"mph",34,0,0.206,0,0,1,1,4.5,4,0,1,0,0,0,0,0,7,0,0,1,12,0.206,0.441,24,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0,10,6,8,0,0,3,0,1.125,0
2016-06-09,"WAS-CHW","WAS-CHW-2016-06-09","Nationals vs White Sox June  9, 2016 at  7:10pm","Nationals vs White Sox","mlb-was","Guaranteed Rate Field","grass","IL",-87.6349872,20014,"WPWR",FALSE,8460,71,"f","cloudy","Left to Right",6,"mph",31,0,0.161,0,0,0,0,3.375,3,0,1,0,0,1,0,0,5,1,0,0,6,0.161,0.419,24,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,9,3,8,0,0,1,0,0.875,0
2016-08-03,"WAS-ARI","WAS-ARI-2016-08-03","Nationals vs Diamondbacks August  3, 2016 at 12:40pm","Nationals vs Diamondbacks","mlb-was","Chase Field","grass","AZ",-112.0746942,17086,"FS-A",TRUE,10740,NA,NA,NA,NA,NA,NA,40,0,0.35,0,0,0,2,3,3,0,0,0,1,0,0,1,14,2,2,0,18,0.422,0.972,27,0,0,0,8,8,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.55,0,0,11,22,0,0,5,2,0.667,2
2016-04-02,"MIN-WAS","MIN-WAS-2016-04-02","Twins vs Nationals April  2, 2016 at 12:05pm","Twins vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,NA,"MASN",TRUE,NA,53,"f","cloudy","Left to Right",1,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,8,NA,3,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-15,"WAS-COL","WAS-COL-2016-08-15","Nationals vs Rockies August 15, 2016 at  6:40pm","Nationals vs Rockies","mlb-was","Coors Field","grass","CO",-104.9935598,27818,"ROOTRM",FALSE,12360,NA,NA,NA,NA,NA,NA,36,0,0.278,0,0,2,2,4,4,0,0,0,1,0,0,0,10,2,1,0,19,0.381,0.881,27,0,0,0,5,5,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,2,0,10,18,0,0,5,5,1.333,0
2016-06-30,"CIN-WAS","CIN-WAS-2016-06-30","Reds vs Nationals June 30, 2016 at  7:05pm","Reds vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,29386,"MASN",FALSE,11220,81,"f","cloudy","Right to Left",8,"mph",33,0,0.333,0,0,3,3,4,4,0,0,0,1,1,1,2,11,3,1,0,18,0.465,1.162,27,0,0,1,13,13,4,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.697,0,8,6,23,0,0,1,6,1.556,2
2016-07-06,"MIL-WAS","MIL-WAS-2016-07-06","Brewers vs Nationals July  6, 2016 at  4:05pm","Brewers vs Nationals","mlb-was","Nationals Park","grass","DC",-77.0074421,26330,"MASN 2",TRUE,10020,NA,NA,NA,NA,NA,NA,33,0,0.303,0,0,2,3,4,4,1,0,0,1,1,0,1,10,3,1,0,8,0.361,1.028,27,0,0,0,7,7,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.667,0,0,5,22,0,0,3,1,1,0
2016-07-10,"WAS-NYM","WAS-NYM-2016-07-10","Nationals vs Mets July 10, 2016 at  1:10pm","Nationals vs Mets","mlb-was","Citi Field","grass","NY",-73.8501765,35778,"WPIX",TRUE,9660,NA,NA,NA,NA,NA,NA,30,0,0.2,0,0,1,0,2,2,0,0,0,1,1,0,0,6,1,0,0,9,0.294,0.594,27,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3,2,0,5,9,0,0,3,4,1,0
